aaaa   日照時間
rhdrrr 呼哧呼哧
rhdrwt 呼吸困難
rhdtee 呼蘭河流
rhdtee 呼蘭河流域
rhdwjw 呼圖克圖
rhdzad 呼之即來
rhdzcu 呼之欲出
rhfbrs 鳴冤叫屈
rhfcjg 鳴金擊鼓
rhfcvh 鳴金收兵
rhfdmt 鳴槍示警
rhfgmm 鳴鼓而攻
rhfgqv 鳴鼓奏樂
rhfhrh 嗚兒嗚兒
rhfrrr 嗚嗚咽咽
rhfryj 嗚呼哀哉
rhfytf 鳴放鞭炮
rhgj   口血未乾
rhhe   口甜舌滑
rhkuob 嗅覺作用
rhmmhj 唾面自乾
rhmont 噬食弧菌
rhmqna 唾手可得
rhobef 跌多漲少
rhodrg 跌來跌去
rholse 跌幅已深
rhoqqo 跌打損傷
rhornd 呱呱墜地
rhorqq 跌跌撞撞
rhoswc 跌破眼鏡
rhruy  呀呀學語
rhuclv 兄弟鬩牆
rhucmo 兄弟二人
rhucmo 兄弟兩人
rhucvv 兄弟姊妹
rhucvv 兄弟姐妹
rhukct 兄友弟恭
rhuxcn 兄終弟及
rhzb   口舌之爭
ribbhh 哺乳動物
ribhhp 戰爭與和平
riboo  戰爭年代
ribvi  戰爭狀態
ribyzw 哺育之恩
ridcg  戰地鐘聲
ridsob 戰地司令部
ridtk  戰地英雄
ridyj  戰地記者
rienn  戰況危急
rigbkf 雖敗猶榮
rigkv  戰場老將
rihjf  戰術轟炸
rihjfd 戰術轟炸機
rihzn  戰術導彈
rikarg 吠影吠聲
rikgra 吠聲吠影
rikmrg 吠形吠聲
rikuee 跋山涉水
rilhi  戰鬥行為
rilhx  戰鬥系統
riljf  戰鬥轟炸
riljfd 戰鬥轟炸機
rilnm  戰鬥隊形
rilon  戰鬥任務
rilor  戰鬥人員
riltk  戰鬥英雄
rilxx  戰鬥編組
rilyg  戰鬥意志
rimeg  戰死沙場
rimjo  戰雲密佈
rimld  戰天鬥地
rine   口福不淺
rionb  戰無不勝
rionj  戰無不克
ripgh  戰情報告
ripgz  戰情報導
rirdrg 喊來喊去
rirjj  戰戰兢兢
ritrv  戰前戰後
rivrrr 踉踉蹌蹌
riwao  戰國時代
riwbw  戰略部署
riwff  戰果輝煌
riwhj  戰略物資
riwhw  戰略重點
riwjf  戰略轟炸
riwjfd 戰略轟炸機
riwjh  戰略轉移
riwjk  戰國七雄
riwmd  戰略要地
riwmr  戰略武器
rixff  戰績輝煌
rjaevo 嗜酒如命
rjakh  單門獨戶
rjbhym 嘲笑戲弄
rjbo   口蜜腹劍
rjchhh 噴鼻兒香
rjchjd 噴射客機
rjcmrm 噴雲吐霧
rjcomn 噴氣式飛機
rjconh 噴氣發動
rjconh 噴氣發動機
rjcwhq 噴墨印表機
rjdbrl 味同嚼蠟
rjdss  單槍匹馬
rjdzq  單株選擇
rjerrr 吱吱喳喳
rjhf   口乾舌燥
rjhhs  單向行駛
rjhkn  單身在外
rjhly  單身貴族
rjhmj  單兵攻擊
rjho   口乾舌焦
rjhqv  單氏夫婦
rjht   口輕舌薄
rjhzj  單向通車
rjjcr  單軌鐵路
rjjcz  單軌鐵道
rjjpj  單車比賽
rjjrhy 喃喃自語
rjjyj  單車競賽
rjlrrr 嘟嘟囔囔
rjmbma 喧騰一時
rjmbsn 喧騰已久
rjmjky 喧賓奪主
rjmlno 喧鬧不休
rjmmh  單項工程
rjmqsn 喧擾已久
rjmrma 喧嚷一時
rjnry  單不單是
rjntdh 單子葉植物
rjoas  單斜晶硫
rjoid  單位成本
rjomh  單位工程
rjomh  單位面積
rjonh  單位預算
rjonqo 單位負責人
rjoss  單人匹馬
rjqkl  單打獨鬥
rjqqo  單手操作
rjrmyg 喀琅施塔得
rjrofm 喀什米爾
rjrrmg 咕咚一聲
rjrrmg 咕嚕一聲
rjrrmg 喀嚓一聲
rjrrrr 咕嚕咕嚕
rjrthe 喀斯特水
rjsgo  單刀赴會
rjsjo  單刀直入
rjwmz  單羅玉蓮
rjxhs  單線行駛
rjxzj  單線通車
rjyhr  單調乏味
rjyor  單調無味
rkgh   口頭報告
rkgro  唉聲嘆氣
rkgto  唉聲歎氣
rkjy   口頭協議
rkny   口頭承諾
rkrdbq 器械體操
rkrjja 器宇軒昂
rkrjnh 器宇不凡
rksamz 跨門而過
rksbmz 跨腳而過
rksdds 跨機構的
rksdrg 跨來跨去
rksekd 跨河大橋
rksekd 跨海大橋
rksekd 跨湖大橋
rksmzm 跨下之辱
rkssdb 跨刀相助
rkssmz 跨馬而過
rksvmz 跨牆而過
rkswcs 跨國公司
rkswoc 跨國企業
rkszht 跨步向前
rksztz 跨步前進
rlbcga 吊銷執照
rlbdrg 吊來吊去
rlbhif 吊兒郎當
rlinrv 叫座不叫好
rlinrv 叫座又叫好
rlloee 嘯傲江湖
rlodhk 跳樓自殺
rlodhl 跳樓自盡
rlodrg 跳來跳去
rloehk 跳河自殺
rloehk 跳海自殺
rloehl 跳河自盡
rloehl 跳海自盡
rloenn 跳梁小丑
rloeyg 跳蚤市場
rlohte 跳船落海
rlojmz 跳窗而逃
rloozh 跳傘運動
rlothk 跳井自殺
rlothl 跳井自盡
rloufg 跳出火坑
rlovug 跳牆出去
rloyrm 跳上跳下
rlrgd  叫喊起來
rltzm  叫苦連天
rlvnri 叫好不叫座
rlvnri 叫好又叫座
rlwmg  叫了一聲
rlzt   口中雌黃
rmkrrr 哽哽咽咽
rmmart 啞巴吃黃蓮
rmmbhh 啞然失笑
rmmroy 啞口無言
rmnarh 咧開嘴笑
rmnorh 叮人戰術
rmnrkh 咧嘴大笑
rmnrmh 咧嘴一笑
rmnrrr 叮叮噹噹
rmrghs 唔到自己
rmromo 唔係一個
rnaqm  別開生面
rnbmd  別具一格
rnbqw  別具慧眼
rnbsp  別具匠心
rndmd  別樹一格
rndml  別樹一幟
rndot  別來無恙
rnep   口不對心
rnhp   口角風情
rnip   口不應心
rnkbp  別有用心
rnkby  別有用意
rnkdrg 喚來喚去
rnkhq  別有所指
rnkmd  別有天地
rnmo   口不二價
rnnrrr 哆囉哆嗦
rnocr  別無分號
rnooe  別無他法
rnpoo  別情依依
rnqh   口角春風
rnqh   口角生風
rnqy   口不擇言
rnsdy  別的地方
rnsrny 踴躍發言
rnudio 跪地求饒
rnupj  別出心裁
robrbi 吶喊助威
robrbn 吶喊助陣
rodrg  吹來吹去
roey   口氣清新
roghlt 唯物史觀
roghyt 唯物主義
roghyw 唯利是圖
roghyy 唯物辨証
roghyy 唯物辨証法
roghyy 唯物辯証
roghyy 唯物辯証法
roghyy 唯物辯證法
rogikt 唯我獨尊
rogkyi 唯力是視
rogkyl 唯有讀書
rogkyl 唯有讀書高
rogmmm 唯恐天下
rogmzq 唯一選擇
rogoyh 唯命是從
rogoys 唯命是聽
rogplt 唯心史觀
rogpyt 唯心主義
rogqyk 唯生產力
rogqyk 唯生產力論
rogrmm 唯唯否否
rogryy 唯唯諾諾
rogtyt 唯美主義
rogvrf 唯妙唯肖
rogyya 唯你是問
rohik  吹毛求疵
rohkm  吹牛大王
rohrrr 咿咿呀呀
rohrrr 咿咿唔唔
rohruy 咿啞學語
rokzk  吹灰之力
ronyoe 吟詩作對
rooco  吹氣公仔
ropdrg 唸來唸去
roplmg 唸書下去
ropme  吹皺一池
ropq   口傳心授
roprky 唸唸有詞
roqvr  吹奏樂器
roqy   口無擇言
rorkm  吹噓大王
rormee 哈爾濱港
rormey 哈爾濱市
rormqa 哈雷彗星
roroku 哈佛大學
rorqq  吹吹打打
rorrkh 哈哈大笑
rorrnt 踟躇不前
rorrnt 踟躕不前
rorrnz 踟躕不進
rortjo 哈薩克人
rortjt 哈薩克斯坦
rorwrm 哈里路亞
rouaat 吃閉門羹
rouatl 吃得苦中苦
rouaud 吃得出來
roudrg 吃來吃去
rougod 吃起飯來
rouiio 吃現成飯
roujnr 吃軟不吃硬
roukny 吃力不討好
roulhn 吃裡爬外
roulqn 吃裡扒外
roungs 吃不到的
rounnk 吃角子老虎
rounud 吃不出來
rouoaa 吃飯時間
rouoej 吃飽沒事幹
rouotj 吃全羊宴
rouray 吃啞巴虧
rourmv 吃喝玩樂
rourrr 吃吃喝喝
rourvb 吃喝嫖賭
rousnr 吃硬不吃軟
routmf 吃苦耐勞
rouvsk 吃奶的力氣
rouwty 吃眼前虧
rouyjs 吃上官司
rouyro 吃齋唸佛
rowe   口似懸河
rpajj  民間故事
rpamt  民間工藝
rpaoc  民間企業
rpath  民間藝術
rpawb  民間團體
rpayu  民間文學
rpbdg  民用機場
rpbhh  民胞物與
rpbhj  民用航空
rpbnd  民用飛機
rpbry  民脂民膏
rpbzh  民用建築
rpddr  民權東路
rpdlz  民權初步
rpdmr  民權西路
rpdrno 喋喋不休
rpdwd  民權思想
rpdyt  民本主義
rpdyt  民權主義
rpdzh  民權運動
rpfch  民營銀行
rpfcj  民營公車
rpfcs  民營公司
rpfjc  民營事業
rpfoc  民營企業
rpfvv  民家婦女
rpfyt  民粹主義
rphed  民風淳樸
rphxd  民風純樸
rpiqd  民為邦本
rpjbl  民窮財盡
rpjei  民事法庭
rpjyy  民事訴訟
rpjyye 民事訴訟法
rplsj  民貴君輕
rpmis  民政廳長
rpmjn  民政事務
rpmjns 民政事務局
rpmjny 民政事務處
rpmss  民政局長
rpneb  民怨沸騰
rpngo  民不堪命
rpnsq  民不聊生
rpnwm  民不畏死
rpoga  民智未開
rpphh  民心所向
rpphl  民心向背
rppj   口快心直
rppqd  民惟邦本
rppye  民心望治
rpqaa  民生問題
rpqdr  民生東路
rpqmr  民生西路
rpqvm  民生樂刊
rpqyt  民生主義
rprhm  叱吒風雲
rpudrg 跑來跑去
rpurgd 咆哮起來
rpurrr 跑跑跳跳
rpurut 咆哮山莊
rpusds 跑馬地區
rpusds 跑馬地馬場
rpvoim 民以食為天
rpwag  民國日報
rpwbn  民眾服務
rpwbni 民眾服務社
rpwlo  民國初年
rpwoq  民眾代表
rpwwb  民眾團體
rpyaa  民族問題
rpybh  民主體制
rpybv  民族服裝
rpyda  民意機關
rpydd  民意機構
rpydk  民主權力
rpydr  民族東路
rpyds  民族地區
rpyee  民主潮流
rpyeh  民辦活動
rpyes  民意測驗
rpyfe  民主黨派
rpyfi  民族精神
rpyfr  民主黨員
rpyhd  民族風格
rpyhe  民族自決
rpyhe  民族自治
rpyhi  民主制度
rpyhm  民主管理
rpyhn  民族特色
rpyht  民族利益
rpyjd  民族資本
rpyjh  民辦教師
rpyjy  民族資產
rpykt  民族大義
rpyky  民族獨立
rpymb  民主政體
rpyme  民主政治
rpymh  民族政策
rpymm  民族形式
rpymq  民謠歌手
rpymr  民族西路
rpymy  民族至上
rpymz  民族壓迫
rpynb  民族色彩
rpynh  民族矛盾
rpyny  民族解放
rpyoh  民主作風
rpyol  民主集中
rpyolh 民主集中制
rpyoq  民意代表
rpyph  民族平等
rpyqe  民主生活
rpyry  民族民主
rpysg  民族區域
rpyst  民主改革
rpyth  民族藝術
rpytk  民族英雄
rpyto  民主革命
rpyto  民族革命
rpytr  民族尊嚴
rpyts  民意基礎
rpyun  民族學院
rpyvr  民族樂器
rpywd  民主思想
rpywf  民主國家
rpywf  民族國家
rpywx  民族團結
rpyxm  民族統一
rpyyd  民意調查
rpyyo  民族文化
rpyyt  民主主義
rpyyt  民族主義
rpyyy  民主評議
rpyyy  民族意識
rpyyy  民族語言
rpyzh  民主運動
rpyzh  民主選舉
rpyzh  民族運動
rpzoj  民運人士
rpzxx  民選總統
rqckfy 嘖有煩言
rqcrhk 嘖嘖稱奇
rqcrht 嘖嘖稱羨
rqkonr 喫飯防噎
rqsmoz 吋的百份之
rqzt   口生蓮花
rratjs 路易斯安那
rrdo   口口相傳
rrdyhh 噪音管制
rrdyqh 噪音控制
rrgg   口口聲聲
rrhe   口吐白沫
rrhje  路德教派
rrkctw 嚴父慈母
rrkdcd 嚴格說來
rrkddc 嚴格來說
rrkdff 嚴禁煙火
rrkdgh 嚴格執行
rrkdqh 嚴格控制
rrkdrf 嚴禁吸煙
rrkdyt 嚴格主義
rrkdzj 嚴格遵守
rrkeum 嚴法峻刑
rrkhav 嚴重影響
rrkhjj 嚴重事故
rrkjhh 嚴寒季節
rrkjly 嚴守中立
rrklym 嚴肅處理
rrkmqq 嚴刑拷打
rrkmqy 嚴厲批評
rrkmue 嚴刑峻法
rrkmuw 嚴刑峻罰
rrknvh 嚴陣以待
rrknym 嚴防豪雨
rrkpkn 獸性大發
rrkrdd 嚴嚴格格
rrkrjj 嚴嚴密密
rrkshj 嚴加管教
rrksio 嚴加戒備
rrksnh 嚴加防範
rrkvhs 嚴以律己
rrkxox 嚴絲合縫
rrmnzm 呵欠連天
rrmrkh 呵呵大笑
rrnb   口味不同
rrnqz  路不拾遺
rropk  路人皆知
rrrboo 品貌雙全
rrrbuw 品貌出眾
rrrdgf 品格高尚
rrrdjd 品格審查
rrrdjd 品格審查的
rrrfob 品類繁多
rrrhhh 品質管制
rrrhhm 品質第一
rrrhni 品行不良
rrrhoi 品行優良
rrrhsi 品種改良
rrrhwl 品質因數
rrrkyr 品頭論足
rrrpnv 品性不好
rrrtjs 品花寶鑒
rrruto 品學兼優
rrsiy  路加福音
rrwnp  路見不平
rrxlb  路線鬥爭
rrymm  路端電壓
rrzksk 路遙知馬力
rrzzz  路途遙遠
rsamn  另開一張
rsarh  另闢蹊徑
rsdo   口耳相傳
rsdye  另想辦法
rsfry  另當別論
rsgbxy 躍然紙上
rsgff  另起爐灶
rsgrcy 躍躍欲試
rsgshm 躍居第一
rsgslm 躍馬中原
rshrvv 叨叨絮絮
rshzk  另行通知
rsimf  另成一家
rsjqrb 躡手躡腳
rsjz   口碑載道
rskgy  另有高就
rskow  另有企圖
rskqh  另有打算
rskto  另有其人
rsldrg 叩來叩去
rslmoy 哪一個是
rsmhge 另一種高潮
rsmow  另一個男
rsmwj  另一回事
rsmym  另一方面
rsprxy 呢喃細語
rsqmk  另搞一套
rsqyy  另打主意
rsrohk 踞傲自大
rsromn 跼促一隅
rsronj 跼促不安
rsrpeh 嘔心瀝血
rssosk 距今已有
rssrh  另辟蹊徑
rswdh  另眼相待
rswdq  另眼相看
rswqh  另眼看待
rsyga  另請高明
rsyur  另謀出路
rszu   口耳之學
rtbrmh 蹣跚而行
rtcdrg 哄來哄去
rtcfkh 哄堂大笑
rtcqho 哄抬物價
rtjrmg 嘩啦一聲
rtjrrr 嘩嘩啦啦
rtjsmg 嘩的一聲
rtjwsj 嘩眾取寵
rtkrmg 哎呀一聲
rtkrmg 哎唷一聲
rtmdzo 嗟來之食
rtmraf 蹉跎時光
rtmrfn 蹉跎光陰
rtmrzb 蹉跎歲月
rtoitz 嘆為觀止
rtormg 噗嗤一聲
rtozmg 噗通一聲
rtrnr  啦啦隊員
rtrns  啦啦隊長
rtwe   口若懸河
rubhgj 喘息未定
rubrrr 蹦蹦跳跳
ruhy   口出穢言
ruizvh 嗤之以鼻
ruky   口出狂言
runz   口出不遜
ruurpj 咄咄怪事
ruurzo 咄咄逼人
rvdrg  跟來跟去
rvirnv 嘰喳不斷
rvirrr 嘰哩咕嚕
rvirrr 嘰嘰咕咕
rvirrr 嘰嘰喳喳
rvirrr 嘰嘰嘎嘎
rvkaqq 吳昊先生
rvkgbh 吳越同舟
rvkhmi 吳鳳工專
rvkmat 吳下阿蒙
rvkwzq 吳思遠先生
rvtrv  跟前跟後
rvwe   口如懸河
rwbbsr 喟然長嘆
rwjrrr 嗶哩啪啦
rwmw   口黑面黑
rwrrr  囉哩囉唆
rwrrr  囉囉唆唆
rwrrr  囉囉嗦嗦
rybhpl 啼笑皆非
rybmsc 蹄形磁鐵
rybrcc 啼啼哭哭
rybrrr 嘀嘀咕咕
ryho   口誅筆伐
rykcrc 咬釘嚼鐵
rykjea 咬字清晰
rykjed 咬字清楚
rykmpz 咬牙切齒
rykony 咬住不放
ryksma 咬緊牙關
ryksmd 咬緊牙根
ryktny 咬著不放
rykwmr 咬了一口
rykyrj 咬文嚼字
rymgwg 噓聲四起
rymjaa 噓寒問暖
rymmid 噓下台來
rymmig 噓下台去
rymrns 噓唏不已
rynrmv 哼哈二將
rynrrr 哼哼唧唧
ryogto 咳聲歎氣
ryoi   口講無憑
ryorkc 嚎啕大哭
ryovu  號令如山
rypl   口是心非
ryrkc  號啕大哭
ryudrg 唬來唬去
rzbdrg 啃來啃去
rzbhpt 嘴甜心苦
rzbyoh 嘴上無毛
rzea   口齒清晰
rzihm  足敷所需
rzmkj  足球大賽
rzne   口齒不清
rznrik 足不足為奇
rznrn  足不足夠
rznrv  足不足以
rznrzy 足不足之處
rznuh  足不出戶
rzoby  足智多謀
rzoo   口齒伶俐
rzorh  足食足兵
rzrko  足足有餘
rzssm  足尺加二
rzud   口述出來
rzvhy  足以自豪
rzyro  足衣足食
rzzgoa 趾高氣昂
rzzgoq 趾高氣揚
saddam 薩達姆
sars   非典型肺炎
sbbsn  騙財騙色
sbdsg  騙來騙去
sbhky  騙術奇譚
sbrsr  騙吃騙喝
scaica 層次分明
scaicf 層次分類法
scaihx 層次等級
scaspw 層層包圍
scastj 層層落實
scasvf 層層剝削
scasww 層層疊疊
scaunj 層出不窮
scauoy 層峰會議
scavwu 層巒疊嶂
scnr   的公務員
scqkq  匹夫有責
scqps  匹夫懷璧
scqsv  匹夫匹婦
scqzn  匹夫之勇
scsrd  匹馬單槍
sdeaac 破曉時分
sdeahm 破題第一遭
sdeamo 破門而入
sdeaos 破門入屋
sdebev 破財消災
sdeceh 破釜沈舟
sdeceh 破釜沉舟
sdecfc 破銅爛鐵
sdechw 破鏡重圓
sdedcb 破格錄用
sdeeih 破涕為笑
sdeetz 破浪前進
sdegeh 破壞活動
sdeghm 破土動工
sdegti 破土典禮
sdehzg 破竹之勢
sdenzo 破除迷信
sderih 破啼為笑
sderkw 破口大罵
sdesff 破破爛爛
sdexmu 破綻百出
sdijzr 鬆軟適口
sdinmd 鬆弛下來
sdipmd 鬆懈下來
sdisbb 鬆鬆脆脆
sdisgg 鬆鬆垮垮
sdisjj 鬆鬆軟軟
sdistt 鬆鬆散散
sdiwmr 鬆了一口氣
sdixgt 鬆綁報警
seabh  取得勝利
seaph  取得平衡
seaty  取得共識
sebybq 腎上腺素
secjiw 賢妻良母
seehx  的泳灘等級
seehy  取法乎上
seemdb 聚酯樹脂
seemxx 聚酯纖維
seese  尿流屁滾
sefcjg 緊鑼密鼓
sefjdo 緊密地合作
sefjmo 緊密配合
sefjoo 緊密合作
sefjxo 緊密結合
sefmak 緊要關頭
sefngd 緊張起來
sefnhh 緊急制動
sefnhh 緊急制動閥
sefnhj 緊急啟事
sefnon 緊急任務
sefnoo 緊急命令
sefnoo 緊急集合
sefnoy 緊急會議
sefnpe 緊急情況
sefnqy 緊急措施
sefntg 緊急警報
sefnve 緊急狀況
sefnvi 緊張狀態
sefnyc 緊急處分
sefnzk 緊急通知
sefafk 緊握拳頭
sefzco 緊迫釘人
sefznq 緊追不捨
sefzzo 緊迫逼人
segdnq 堅韌不拔
segenh 堅決不移
segenx 堅決不變
segjhe 堅守自盜
segjmb 堅牢耐用
segjnd 堅守陣地
segjnh 堅定不移
segjoo 堅定信念
segjop 堅定信心
segjuo 堅守崗位
segnkk 堅強有力
segnnq 堅不可摧
segnnq 堅強不撓
segnns 堅強不屈
segqgi 堅持到底
segqmg 堅持下去
segqne 堅持不渝
segqnm 堅持不下
segqnp 堅持不懈
segqsw 堅持己見
segsdg 堅尼地城
segsew 堅壁清野
segsnq 堅忍不拔
segsop 堅硬無比
segtyx 堅苦卓絕
segvhm 堅如磐石
segwhh 堅甲利兵
segwmb 堅固耐用
segyns 堅貞不屈
seiowj 騷人墨客
semoz  取而代之
seoeig 聚沙成塔
seofoi 聚精會神
seofyb 聚少離多
seogob 聚熱作用
seokmg 聚在一起
seolim 聚蚊成雷
seonfm 聚乙烯醇
seooaa 聚會時間
seoodw 聚會地點
seoogd 聚合起來
seoohi 聚合反應
seoonf 聚氯乙烯
seooob 聚合作用
seoso  取信於人
seotmf 聚首一堂
seotnf 聚苯乙烯
seotof 聚散無常
seowon 聚四氟乙
seowon 聚四氟乙烯
seoxhi 聚變反應
sepma  取快一時
seqnj  取捨不定
seqtj  取捨難定
seqza  取捨之間
seslo  取長補短
setaww 豎眉瞪眼
setygd 豎立起來
sexnk  取締不力
seznl  取之不盡
sfaox  馬關條約
sfbote 硝化甘油
sfboxt 硝化細菌
sfdfh  馬來半島
sfdho  馬札兒人
sfdmku 馬來西大學
sfdmm  馬來西亞
sfdsh  馬來群島
sfeqkh 馭夫有術
sfgfjy 馬場火車站
sfgim  馬到成功
sfhcm  馬兜鈴酸
sfids  馬祖地區
sfjre  馬克吐溫
sfjtyt 馬克斯主義
sfjwyt 馬克思主義
sfjzyg 馬寶道市場
sfkiy  馬太福音
sfmoq  馬爾代夫
sfmrh  馬丁路德
sfmtt  馬爾薩斯
sfmyo  馬雅文化
sfmyt  馬列主義
sfnew  馬可波羅
sfniy  馬可福音
sfnor  馬不停蹄
sfooh  馬仰人翻
sfosn  馬偕醫院
sfqae  馬拉開波
sfqaee 馬拉開波湖
sfqdjr 馬拉松賽跑
sfqkmf 磷灰石糖
sfqkms 磷灰石礦
sfqsm  馬拉加西
sfqsmw 馬拉加西國
sfqss  馬拉硫磷
sfrvy  馬路如虎
sfrvyr 馬路如虎口
sfsdh  馬耳東風
sfskm  馬屁大王
sfsyy  馬馬虎虎
sftlos 馬善被人騎
sftrh  馬斯喀特
sftxh  馬基維利
sftys  馬革裹屍
sftyw  馬首是瞻
sfwti  馬里蘭州
sfyqe  馬戲表演
sfywqe 馬戲團表演
sfzhg  馬齒徒增
sfzhs  馬齒徒長
sfzsts 馬達加斯加
sfzwqq 馬逢國先生
sgjnh  確實可靠
sgjshm 確實的答覆
sgktj  確有其事
sgkto  確有其人
sgkzj  確有此事
sgohe  確保香港
sgojo  確保安全
sgoop  確信無疑
sgpaud 聽得出來
sgpdsg 聽來聽去
sgpiyw 聽憑處置
sgpjee 聽者流淚
sgpjes 聽寫測驗
sgpjsw 聽教聽話
sgpkes 聽力測驗
sgpmlo 聽天由命
sgpmna 聽而不聞
sgpnud 聽不出來
sgpnx  確切不變
sgpnzg 聽不進去
sgpoyy 聽信謠言
sgpozk 聽候通知
sgpsyw 聽取意見
sgpthb 聽其自然
sgtovk 磕個響頭
sguntr 驍勇善戰
shbhpb 驕兵必敗
shbjpb 驕者必敗
shbkeo 驕奢淫佚
shbkez 驕奢淫逸
shbmb  刀具耐用
shbmbi 刀具耐用度
shbogd 驕傲起來
shbohe 驕傲自滿
shbohk 驕傲自大
shcsph 鬚髮皆白
shczm  刀斧之下
shdno  刀槍不入
shdoj  刀槍劍戟
shdys  刀棍齊加
shehon 履行任務
shehtn 履行義務
shehyy 履行諾言
shenvk 履險如夷
shew   的黎波里
shfoa  刀光劍影
shikbp 戮力同心
shkops 髮短心長
shlpkb 匠心獨具
shlpkz 匠心獨運
shmho  刀下留人
shmhsh 砥節礪行
shmp   的重要性
shono  刀俎魚肉
shpado 聰明才智
shpagd 聰明起來
shpamp 聰明一世
shpaxm 聰明絕頂
shqfh  刀耕火種
shqfq  刀耕火耨
shrako 召開大會
shraoy 召開會議
shrzad 召之即來
shufe  刀山火海
shugoe 尾款付清
shuknq 尾大不掉
shuod  刀山劍樹
sicbmi 礦體厚度
sichho 礦物質飼料
sicumk 礦山壓力
sipbaw 忍受得了
sipbnw 忍受不了
sipdsg 忍來忍去
sipiog 忍尤含垢
sipkhh 忍痛犧牲
sipkjo 忍痛割愛
sipmnh 忍辱負重
sipnoh 忍不住射精
sipohg 忍氣吞聲
sipond 忍俊不禁
sipone 忍住不洩
sipons 忍無可忍
sippnd 忍悛不禁
siqosp 肆無忌憚
siqryw 肆口謾罵
siqyil 肆虐為患
siqyqm 肆意揮霍
siqyyi 肆意妄為
sitehx 監測系統
siteor 監測儀器
sitexe 監測紅潮
sithbh 監管體系
sithnb 監管不周
sitihx 監視系統
sitjhe 監守自盜
sitjhr 監察委員
sitjhr 監察委員會
sitjhr 監察委員會
sitjns 監察院長
sitshx 監聽系統
sjabw  耳聞目睹
sjadeq 屠格涅夫
sjaiy  耳聞為虛
sjbmy  耳目一新
sjcs   的士公司
sjcsph 鬢髮皆白
sjdeq  耳根清靜
sjebe  耳濡目染
sjfssp 耿耿於懷
sjggpj 壁報比賽
sjgwca 壁壘分明
sjgwdr 壁壘森嚴
sjhdyx 劈刺訓練
sjhrh  耳鼻喉科
sjhrrr 劈哩啪啦
sjhsq  耳科醫生
sjhsrr 劈劈啪啪
sjlnku 耶魯大學
sjlnty 耶穌基督
sjlrqi 耶路撒冷
sjlykc 耶誕老公公
sjmbf  耳下腺炎
sjqmo  耳提面命
sjrgnm 居高不下
sjrgsm 居高臨下
sjrin  耳鳴現象
sjriqo 居禮夫人
sjrjwn 居安思危
sjrkih 居奇牟利
sjrmmo 居功厥偉
sjrmoc 居石侯公祠
sjrnij 居不求安
sjrpni 居心不良
sjrpse 居心叵測
sjrwqo 居里夫人
sjsba  耳聰目明
sjscy  耳聽八方
sjsd   的士司機
sjsii  耳鬢廝磨
sjyiy  耳熟能詳
skagd  改日再來
skbdt  的大腸桿菌
skdsg  改來改去
skhqc  改行換業
skirh  改良品種
skiyt  改良主義
skjqo  改朝換代
skkqm  改頭換面
skmdsg 騎來騎去
skmgd  改天再來
skmhm  改邪歸正
skmhqs 騎牛搵馬
skmqd  改天換地
skmsqo 騎馬打仗
skmsqr 騎驢看唱本
skmsqs 騎馬找馬
skmvon 騎牆份子
skmytm 騎虎難下
skmyzg 騎虎之勢
skmzd  改正過來
sknaj  改弦易轍
sknmn  改弦更張
sknqv  改名換姓
skrjgm 君士坦丁
skrjgm 君士坦丁堡
skrnjj 君子協定
skrnzc 君子之交
skrsmm 君臨天下
skryih 君主專制
skryih 君主專制制
skryim 君主專政
skrymb 君主政體
skryyj 君主立憲
skryyj 君主立憲制
skryyt 君主主義
sktay  改革開放
sktbn  改善服務
sktbnh 改善服務和
sktqe  改善生活
sktqy  改善措施
sktqy  改革措施
sktye  改善方法
sktyj  改革方案
sktyl  改革計劃
skwns  改了又改
skxmsv 改變而加以
skxyh  改變方向
skxyy  改變主意
skzhs  改道行駛
skzhy  改過自新
skzmh  改建工程
skzmo  改進工作
sliwh  那麼點兒
slmoz  那百份之
slmozm 那百份之三
slmozm 那百份之二
slnoc  的中小企業
slntt  那不勒斯
slnvo  那又如何
slodm  那件東西
sloiu  那份感覺
slojhk 臥軌自殺
slokki 臥病在床
slookd 臥倒在地
slotfb 臥薪嘗膽
slotrb 臥薪嚐膽
slovo  那個女人
sloyty 臥虎藏龍
slsbog 聘用條款
sltzj  那斯達克
slvbsr 屢敗屢戰
slvjns 屢教不改
